"ID","Site","Small or Large","PlotID","Date","Year","Collector","PlotNum","QuadNum","RepNum","Litter depth (cm)","Moss depth (cm)"
1966,"AuSable","S","AS-17",4/2/2007 0:00:00,2007,"Zak",17,0,0,3.00,0.00
1967,"AuSable","S","AS-17",4/2/2007 0:00:00,2007,"Zak",17,0,0,5.00,0.00
1968,"AuSable","S","AS-17",4/2/2007 0:00:00,2007,"Zak",17,0,0,1.50,0.00
1969,"AuSable","S","AS-17",4/2/2007 0:00:00,2007,"Zak",17,0,0,1.50,0.00
1970,"AuSable","S","AS-17",4/2/2007 0:00:00,2007,"Zak",17,0,0,1.00,0.00
1971,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,3.00,0.00
1972,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,2.50,0.00
1973,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,0.50,0.00
1974,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,2.00,0.00
1975,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,2.50,0.00
1976,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,6.00,0.00
1977,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,1.50,0.00
1978,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,0.00,0.00
1979,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,3.00,0.00
1980,"AuSable","S","AS-18",4/2/2007 0:00:00,2007,"Zak",18,0,0,0.50,0.00
1981,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,0.00,0.00
1982,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,3.00,0.00
1983,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,2.00,0.00
1984,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,1.50,0.00
1985,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,3.00,0.00
1986,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,0.50,0.00
1987,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,1.50,0.00
1988,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,3.00,0.00
1989,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,3.00,0.00
1990,"AuSable","S","AS-19",4/2/2007 0:00:00,2007,"Zak",19,0,0,1.00,0.00
1991,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,1.00,0.00
1992,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,2.00,0.00
1993,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,2.50,0.00
1994,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,0.00,0.00
1995,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,1.50,0.00
1996,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,2.00,0.00
1997,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,1.50,0.00
1998,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,1.50,0.00
1999,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,0.50,0.00
2000,"AuSable","S","AS-20",4/2/2007 0:00:00,2007,"Zak",20,0,0,1.00,0.00
2001,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,3.00,0.00
2002,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2003,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,1.00,0.00
2004,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,0.50,0.00
2005,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,0.50,0.00
2006,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,0.50,0.00
2007,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2008,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,1.00,0.00
2009,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,4.00,0.00
2010,"Mima","S","MM-1",4/27/2007 0:00:00,2007,"Zak",1,0,0,1.00,0.00
2011,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,0.50,0.00
2012,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,0.00,0.00
2013,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,1.00,0.00
2014,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,6.50,0.00
2015,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,4.50,0.00
2016,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,0.50,0.00
2017,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,1.00,0.00
2018,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,0.00,0.00
2019,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,0.50,0.00
2020,"Mima","S","MM-2",4/27/2007 0:00:00,2007,"Zak",2,0,0,0.50,0.00
2021,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,0.50,0.00
2022,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,1.00,0.00
2023,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,1.00,0.00
2024,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,0.00,0.00
2025,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,0.50,0.00
2026,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,3.00,0.00
2027,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,0.50,0.00
2028,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,1.00,0.00
2029,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,0.50,0.00
2030,"Mima","S","MM-3",4/27/2007 0:00:00,2007,"Zak",3,0,0,1.00,0.00
2031,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,2.00,0.00
2032,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,5.50,0.00
2033,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,1.00,0.00
2034,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,0.50,0.00
2035,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,0.00,0.00
2036,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,1.00,0.00
2037,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,2.00,0.00
2038,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,1.00,0.00
2039,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,0.00,0.00
2040,"Mima","S","MM-4",4/27/2007 0:00:00,2007,"Zak",4,0,0,0.00,0.00
2041,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,4.50,0.00
2042,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,3.00,0.00
2043,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,1.00,0.00
2044,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,2.00,0.00
2045,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,1.50,0.00
2046,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,6.00,0.00
2047,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,0.50,0.00
2048,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,1.50,0.00
2049,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,0.50,0.00
2050,"Mima","S","MM-5",4/27/2007 0:00:00,2007,"Zak",5,0,0,4.50,0.00
2051,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,1.50,0.00
2052,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,2.50,0.00
2053,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,2.00,0.00
2054,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,1.00,0.00
2055,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,3.00,0.00
2056,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,2.00,0.00
2057,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,0.50,0.00
2058,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,0.50,0.00
2059,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,1.00,0.00
2060,"Mima","S","MM-6",4/27/2007 0:00:00,2007,"Zak",6,0,0,2.50,0.00
2061,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,1.00,0.00
2062,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,0.50,0.00
2063,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,3.00,0.00
2064,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,1.00,0.00
2065,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,0.00,0.00
2066,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,0.50,0.00
2067,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,3.50,0.00
2068,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,5.00,0.00
2069,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,1.50,0.00
2070,"Mima","S","MM-7",4/27/2007 0:00:00,2007,"Zak",7,0,0,0.50,0.00
2071,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,0.00,0.00
2072,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,3.00,0.00
2073,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,0.00,0.00
2074,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,0.00,0.00
2075,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,1.00,0.00
2076,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,1.00,0.00
2077,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,0.50,0.00
2078,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,0.00,0.00
2079,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,3.50,0.00
2080,"Mima","S","MM-8",4/27/2007 0:00:00,2007,"Zak",8,0,0,3.00,0.00
2081,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,4.00,0.00
2082,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,2.00,0.00
2083,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,4.50,0.00
2084,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,0.50,0.00
2085,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,2.00,0.00
2086,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,7.00,0.00
2087,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,3.00,0.00
2088,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,0.50,0.00
2089,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,2.00,0.00
2090,"Mima","S","MM-9",4/27/2007 0:00:00,2007,"Zak",9,0,0,0.50,0.00
2091,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,1.00,0.00
2092,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,8.00,0.00
2093,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,2.50,0.00
2094,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,2.00,0.00
2095,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,3.00,0.00
2096,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,2.50,0.00
2097,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,4.00,0.00
2098,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,2.00,0.00
2099,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,0.00,0.00
2100,"Mima","S","MM-10",4/27/2007 0:00:00,2007,"Zak",10,0,0,0.50,0.00
2101,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,2.00,0.00
2102,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,4.50,0.00
2103,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,0.50,0.00
2104,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,7.00,0.00
2105,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,0.00,0.00
2106,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,2.00,0.00
2107,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,0.00,0.00
2108,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,4.00,0.00
2109,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,0.50,0.00
2110,"Mima","S","MM-11",4/27/2007 0:00:00,2007,"Zak",11,0,0,0.00,0.00
2111,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,2.00,0.00
2112,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,1.00,0.00
2113,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,0.10,0.00
2114,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,1.80,0.00
2115,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,11.20,0.00
2116,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,5.50,0.00
2117,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,1.30,0.00
2118,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,7.50,0.00
2119,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,2.00,0.00
2120,"Mima","S","MM-12",4/27/2007 0:00:00,2007,"Zak",12,0,0,0.50,0.00
2121,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,0.00,0.00
2122,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,2.00,0.00
2123,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,1.00,0.00
2124,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,0.50,0.00
2125,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,0.00,0.00
2126,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,8.00,0.00
2127,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,0.00,0.00
2128,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,0.50,0.00
2129,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,2.00,0.00
2130,"Mima","S","MM-13",4/27/2007 0:00:00,2007,"Zak",13,0,0,0.00,0.00
2131,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,1.00,0.00
2132,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,0.00,0.00
2133,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,0.50,0.00
2134,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,2.00,0.00
2135,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,0.00,0.00
2136,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,0.50,0.00
2137,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,1.50,0.00
2138,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,0.00,0.00
2139,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,2.00,0.00
2140,"Mima","S","MM-14",4/27/2007 0:00:00,2007,"Zak",14,0,0,1.00,0.00
2141,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,1.00,0.00
2142,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,1.00,0.00
2143,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,0.00,0.00
2144,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,2.00,0.00
2145,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,1.50,0.00
2146,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,2.00,0.00
2147,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,2.00,0.00
2148,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,0.00,0.00
2149,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,4.00,0.00
2150,"Mima","S","MM-15",4/27/2007 0:00:00,2007,"Zak",15,0,0,0.50,0.00
2151,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,7.00,0.00
2152,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,6.00,0.00
2153,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,2.50,0.00
2154,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,0.00,0.00
2155,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,0.50,0.00
2156,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,13.00,0.00
2157,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,0.50,0.00
2158,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,1.50,0.00
2159,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,0.50,0.00
2160,"Mima","S","MM-16",4/27/2007 0:00:00,2007,"Zak",16,0,0,3.00,0.00
2161,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.00,0.00
2162,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,2.00,0.00
2163,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,2.00,0.00
2164,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.00,0.00
2165,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.00,0.00
2166,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.50,0.00
2167,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.00,0.00
2168,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,1.00,0.00
2169,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.00,0.00
2170,"Mima","S","MM-17",4/27/2007 0:00:00,2007,"Zak",17,0,0,0.50,0.00
2171,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,1.00,0.00
2172,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,1.00,0.00
2173,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,2.00,0.00
2174,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,0.00,0.00
2175,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,0.50,0.00
2176,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,1.50,0.00
2177,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,1.00,0.00
2178,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,0.50,0.00
2179,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,0.50,0.00
2180,"Mima","S","MM-18",4/27/2007 0:00:00,2007,"Zak",18,0,0,2.50,0.00
2181,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,0.00,0.00
2182,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,0.50,0.00
2183,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,2.00,0.00
2184,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,0.50,0.00
2185,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,0.00,0.00
2186,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,2.00,0.00
2187,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,1.00,0.00
2188,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,0.00,0.00
2189,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,0.50,0.00
2190,"Mima","S","MM-19",4/27/2007 0:00:00,2007,"Zak",19,0,0,1.50,0.00
2191,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,1.50,0.00
2192,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.00,0.00
2193,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,1.00,0.00
2194,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.50,0.00
2195,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.00,0.00
2196,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,1.00,0.00
2197,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.50,0.00
2198,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.00,0.00
2199,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.50,0.00
2200,"Mima","S","MM-20",4/27/2007 0:00:00,2007,"Zak",20,0,0,0.00,0.00
2201,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2202,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2203,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.50,0.00
2204,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.50,0.00
2205,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2206,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,1.00,0.00
2207,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2208,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,0.00,0.00
2209,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,2.00,0.00
2210,"Weir","S","SW-1",5/15/2007 0:00:00,2007,"Zak",1,0,0,1.00,0.00
2211,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,6.00,0.00
2212,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,5.50,0.00
2213,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,0.50,0.00
2214,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,1.00,0.00
2215,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,3.00,0.00
2216,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,3.50,0.00
2217,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,3.00,0.00
2218,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,0.00,0.00
2219,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,0.00,0.00
2220,"Weir","S","SW-2",5/15/2007 0:00:00,2007,"Zak",2,0,0,0.50,0.00
2221,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,3.00,0.00
2222,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,1.00,0.00
2223,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,13.00,0.00
2224,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,4.00,0.00
2225,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,4.00,0.00
2226,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,8.00,0.00
2227,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,3.50,0.00
2228,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,5.00,0.00
2229,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,5.00,0.00
2230,"Weir","S","SW-3",5/15/2007 0:00:00,2007,"Zak",3,0,0,2.50,0.00
2231,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,2.50,0.00
2232,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,6.50,0.00
2233,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,1.00,0.00
2234,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,0.50,0.00
2235,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,1.50,0.00
2236,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,2.50,0.00
2237,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,1.00,0.00
2238,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,5.00,0.00
2239,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,4.50,0.00
2240,"Weir","S","SW-4",5/15/2007 0:00:00,2007,"Zak",4,0,0,1.00,0.00
2241,"Weir","S","SW-5",5/15/2007 0:00:00,2007,"Zak",5,0,0,5.00,0.00
2242,"Weir","S","SW-5",5/15/2007 0:00:00,2007,"Zak",5,0,0,3.00,0.00
